1747072037.0379176,1.32343230455394
1747072044.045721,1.32343230455394,1
1747072044.3390844,0.5791208841805079,0
1747072044.4404056,0.5791208841805079,1
1747072044.741052,0.7118454012077523,0
1747072044.9432411,0.7118454012077523,1
1747072045.3439252,0.6897246451113447,0
1747072045.5692325,0.6897246451113447,1
1747072046.1703715,0.6934114367079015,0
1747072046.4714413,0.6934114367079015,1
1747072046.5716622,0.6927969743911185,0
1747072047.2796218,0.6927969743911185,1
1747072047.4800196,0.6917480326395484,0
1747072047.6809442,0.609982961831232,1
1747072047.7812464,0.6646678230556317,0
1747072048.0824263,0.6646678230556317,1
1747072048.1877751,0.6555536913008315,0
1747072048.5124695,0.6555536913008315,1
1747072048.81285,0.6570727204988672,0
1747072048.9135454,0.6570727204988672,1
1747072049.0138297,0.6568195414447212,0
1747072049.2149622,0.6568195414447212,1
1747072049.6209192,0.6645150645541954,0
1747072049.7273808,0.6645150645541954,1
1747072049.9277904,0.6632324610805448,0
1747072050.3288972,0.5961288586006119,1
1747072050.6296647,0.6551044111366257,0
1747072050.8310337,0.6551044111366257,1
1747072051.1448786,0.6452751399714147,0
1747072051.6459346,0.6452751399714147,1
1747072051.9464698,0.6570128249294552,0
1747072052.0601714,0.6570128249294552,1
1747072052.5654883,0.6428828851106099,0
1747072052.665941,0.6428828851106099,1
1747072053.0666354,0.6452378834526517,0
1747072053.1677103,0.6452378834526517,1
1747072053.379028,0.644845393142461,0
1747072053.581642,0.644845393142461,1
1747072053.786724,0.6415102968087988,0
1747072054.0875726,0.6415102968087988,1
1747072054.388061,0.6490394833839997,0
1747072054.4887383,0.6490394833839997,1
1747072055.1015615,0.6477846226148163,0
1747072055.202254,0.6477846226148163,1
1747072055.402565,0.6166613208271515,0
1747072055.6035368,0.6166613208271515,1
1747072055.803931,0.6218485470287486,0
1747072056.11394,0.5626906711985604,1
1747072056.6186397,0.6012647138413435,0
1747072056.7194915,0.6012647138413435,1
1747072056.919873,0.5948357180216791,0
1747072057.494392,0.5077808392422387,1
1747072057.6946647,0.566888904981381,0
1747072058.095703,0.566888904981381,1
1747072058.3964307,0.5641201855118295,0
1747072058.597402,0.5641201855118295,1
1747072058.8040469,0.5645816565015322,0
1747072059.0138862,0.5335685216634183,1
1747072059.1140695,0.5541670191039214,0
1747072059.715281,0.5541670191039214,1
1747072059.9156954,0.5507339195327484,0
1747072060.119338,0.5507339195327484,1
1747072060.4299314,0.5353884284998484,0
1747072060.5305247,0.4729693730995428,1
1747072061.0312154,0.5171396599983299,0
1747072061.132028,0.5171396599983299,1
1747072061.7381504,0.501493260819883,0
1747072061.8387408,0.501493260819883,1
1747072062.139301,0.47372999653500414,0
1747072062.2406201,0.47372999653500414,1
1747072062.5412478,0.49150411243333453,0
1747072062.957334,0.49150411243333453,1
1747072063.0574908,0.48854176519676723,0
1747072063.6589355,0.4309094864968346,1
1747072063.9741795,0.4698247220398282,0
1747072064.0820463,0.4698247220398282,1
1747072064.3824668,0.4350696075718037,0
1747072064.4832988,0.4350696075718037,1
1747072064.883871,0.4408621347202338,0
1747072064.9854739,0.4408621347202338,1
1747072065.2942965,0.41639950136685183,0
1747072065.4000764,0.41639950136685183,1
1747072065.8006268,0.42078338815220134,0
1747072066.1021554,0.42078338815220134,1
1747072066.3026657,0.4200527428039178,0
1747072066.511136,0.4200527428039178,1
1747072066.6115375,0.4201745211564258,0
1747072066.9171338,0.4094532566629252,1
1747072067.017326,0.4009334192462233,0
1747072067.1179492,0.4009334192462233,1
1747072067.3183227,0.40235338760043077,0
1747072067.6193433,0.40235338760043077,1
1747072067.7196312,0.40211671972481705,0
1747072068.5356247,0.3705893652261951,1
1747072068.6358237,0.3916470473548326,0
1747072068.8370986,0.3916470473548326,1
1747072069.0376558,0.37255942045120904,0
1747072069.2484958,0.37255942045120904,1
1747072069.4535754,0.37574069439857705,0
1747072069.754934,0.3099790767710324,1
1747072069.8553498,0.3532899504198272,0
1747072070.0559368,0.3532899504198272,1
1747072070.5660777,0.3387863200669037,0
1747072070.6747596,0.3387863200669037,1
1747072070.9751947,0.341203595590742,0
1747072071.076016,0.341203595590742,1
1747072071.5766776,0.28735387375421567,0
1747072071.6773512,0.28735387375421567,1
1747072071.9879525,0.30691942589305254,0
1747072072.188663,0.30691942589305254,1
1747072072.388961,0.3036585053365178,0
1747072072.589902,0.3036585053365178,1
1747072072.6901138,0.3042019870731813,0
1747072073.1050153,0.22696865344041894,1
1747072073.3104274,0.2621212228933782,0
1747072073.6118085,0.2621212228933782,1
1747072073.8120816,0.2562624489201377,0
1747072074.42539,0.16644944088247304,1
1747072074.5261831,0.2078678701870537,0
1747072074.8326523,0.2078678701870537,1
1747072075.2331672,0.1905693343795967,0
1747072075.4340413,0.1905693343795967,1
1747072075.6344633,0.1934524255168978,0
1747072075.7439337,0.10586442479669511,1
1747072075.9600415,0.13488361878255825,0
1747072076.2610886,0.13488361878255825,1
1747072076.4613776,0.13004708751393632,0
1747072076.7623336,0.13004708751393632,1
1747072077.2805724,0.13085317765458848,0
1747072077.487385,0.13085317765458848,1
1747072077.7879453,0.11446019810035635,0
1747072078.3895056,0.11446019810035635,1
1747072078.4898794,0.1171923620886101,0
1747072078.8216963,0.05448523277406503,1
1747072079.2221851,0.09369766253353691,0
1747072079.6237323,0.09369766253353691,1
1747072079.8316267,0.07687387710849952,0
1747072080.2328312,0.07687387710849952,1
1747072080.5332494,0.08444591597370699,0
1747072080.634112,0.08444591597370699,1
1747072081.2026865,0.07509449367937908,0
1747072081.3129935,0.07509449367937908,1
1747072081.6134408,0.07665306410927729,0
1747072081.9145105,0.020624799525238657,1
1747072082.2151172,0.05771721336427582,0
1747072082.3159616,0.05771721336427582,1
1747072082.7053964,0.055107241482149405,0
1747072082.8064277,0.055107241482149405,1
1747072083.0068278,0.05554223618924977,0
1747072083.608406,0.056724000892463655,1
1747072083.822217,0.06342731794430922,0
1747072084.2292547,0.06342731794430922,1
1747072084.4295435,0.059396972277807235,0
1747072084.5300841,0.059396972277807235,1
1747072084.9307458,0.06006869839928119,0
1747072085.0629835,0.09351938451066522,1
1747072085.3634663,0.07707561754430303,0
1747072085.5641978,0.07707561754430303,1
1747072085.7644753,0.07981624521561785,0
1747072085.8651452,0.07981624521561785,1
1747072086.2659721,0.0793594745058097,0
1747072086.5896842,0.034732044511313065,1
1747072086.6899056,0.04646251127894548,0
1747072086.8911393,0.04646251127894548,1
1747072087.1916397,0.038958263151433165,0
1747072087.6927106,0.038958263151433165,1
1747072087.8996232,0.040208971915174224,0
1747072088.2008853,0.0245110459121074,1
1747072088.4012072,0.021859565872641262,0
1747072088.5023167,0.021859565872641262,1
1747072089.1033986,0.02230147959414186,0
1747072089.2390673,0.02230147959414186,1
1747072089.6396103,0.022227826645384436,0
1747072089.7401395,0.06122727456204724,1
1747072090.0406559,0.03445520483789388,0
1747072090.1415796,0.03445520483789388,1
1747072090.7147434,0.038917215692790164,0
1747072090.815315,0.038917215692790164,1
1747072091.2164042,0.03817354830695252,0
1747072091.317573,0.03817354830695252,1
1747072091.953347,0.049008616366628344,0
1747072092.0546384,0.049008616366628344,1
1747072092.254958,0.04720277188011127,0
1747072092.4557934,0.04720277188011127,1
1747072092.6561856,0.04750374654196407,0
1747072093.0713022,0.0690581445663947,1
1747072093.2768266,0.05069524239400288,0
1747072093.4775236,0.05069524239400288,1
1747072093.8780506,0.05375572481386947,0
1747072094.0799112,0.05375572481386947,1
1747072094.4944391,0.021779264301609185,0
