1747072040.2092443,0.2090456485748291
1747072044.2155006,0.2090456485748291,1
1747072044.316393,0.7662389874458313,0
1747072044.5174944,0.7662389874458313,1
1747072044.7179353,0.6726799309253693,0
1747072045.0198178,0.6726799309253693,1
1747072045.4209225,0.692262664437294,0
1747072045.5344865,0.692262664437294,1
1747072045.7399697,0.690993644297123,0
1747072046.441077,0.690993644297123,1
1747072047.0558887,0.6887485158918167,0
1747072047.1566567,0.6887485158918167,1
1747072047.5572562,0.6907727307318581,0
1747072047.6579394,0.6907727307318581,1
1747072047.8583004,0.6503778490542835,0
1747072047.9591346,0.6503778490542835,1
1747072048.466065,0.6575228469133112,0
1747072048.5671158,0.6575228469133112,1
1747072048.6673198,0.6565382727265225,0
1747072048.8685083,0.6565382727265225,1
1747072049.1690073,0.6797654346196571,0
1747072049.2699473,0.6797654346196571,1
1747072049.681035,0.668292478500243,0
1747072049.781812,0.668292478500243,1
1747072049.9821465,0.6664037782840113,0
1747072050.4832923,0.7084818927245262,1
1747072050.583824,0.6523053868510784,0
1747072050.7945433,0.6523053868510784,1
1747072051.2021074,0.6537048927892477,0
1747072051.3027864,0.6537048927892477,1
1747072051.9037282,0.6494900043780223,0
1747072052.0046508,0.6494900043780223,1
1747072052.3159661,0.6532514123109289,0
1747072052.7171657,0.6532514123109289,1
1747072053.017602,0.6480671479298328,0
1747072053.1185775,0.6480671479298328,1
1747072053.5314562,0.6364510134662853,0
1747072053.6350853,0.6364510134662853,1
1747072053.8353822,0.6406481899721258,0
1747072053.935978,0.6406481899721258,1
1747072054.3365014,0.6410792488804873,0
1747072054.6374092,0.6410792488804873,1
1747072054.7479703,0.6450593778963594,0
1747072055.2493834,0.5579810824197711,1
1747072055.5500643,0.6028828663727731,0
1747072055.6509826,0.6028828663727731,1
1747072055.9515765,0.609772088284348,0
1747072056.177053,0.609772088284348,1
1747072056.2772226,0.5862313817714923,0
1747072056.7780232,0.5862313817714923,1
1747072056.978329,0.5937480484830973,0
1747072057.0790157,0.5937480484830973,1
1747072057.6822414,0.5507644492083608,0
1747072057.7831182,0.5720122953719715,1
1747072058.2837458,0.5694506118926813,0
1747072058.5846272,0.5694506118926813,1
1747072058.7868307,0.5667853926734829,0
1747072058.8918338,0.5667853926734829,1
1747072059.2926366,0.550176947072978,0
1747072059.3935397,0.550176947072978,1
1747072059.8946877,0.5044189207827983,0
1747072060.0059893,0.5044189207827983,1
1747072060.4103992,0.5275764223474233,0
1747072060.7112062,0.5275764223474233,1
1747072060.81162,0.5002729026743754,0
1747072061.2125652,0.5002729026743754,1
1747072061.3247197,0.5087062879537039,0
1747072062.032421,0.4964747349466303,1
1747072062.1326034,0.4989840050560941,0
1747072062.2330887,0.4989840050560941,1
1747072062.4334974,0.4863570014647002,0
1747072062.843813,0.4863570014647002,1
1747072063.3448532,0.48893055220501397,0
1747072063.4455366,0.48893055220501397,1
1747072063.9575834,0.4119658244030253,0
1747072064.1611629,0.4119658244030253,1
