1743686956.5054052,0.11177357259142384
1743686961.0117998,0.07029608996087305,-1
1743686961.8145757,0.1890366875845541,-1
1743686963.4193573,0.21305985795332955,-1
1743686964.2224267,0.23499762439230895,-1
1743686965.3285058,0.24222152129440866,-1
1743686966.333132,0.24422958009365306,-1
1743686967.1369305,0.24656570537762046,-1
1743686968.0406168,0.2446615816865579,-1
1743686968.8436048,0.24423110545063648,-1
1743686969.746985,0.24183781314687847,-1
1743686970.3491077,0.24336994374194204,-1
1743686971.1519597,0.24165915915789588,-1
1743686971.9542649,0.24149216603148332,-1
1743686972.7569668,0.23999276334359276,-1
1743686973.4588027,0.23969897416389996,-1
1743686974.1608193,0.23801021687885943,-1
1743686975.063511,0.23295364814451358,-1
1743686975.7652917,0.23417989679898332,-1
1743686976.5671906,0.23204009120541946,-1
1743686977.2689176,0.23125460580964646,-1
1743686978.070886,0.22944076578890146,-1
1743686978.8734615,0.229481036736495,-1
1743686979.876213,0.2261943049019899,-1
1743686980.5780592,0.22589750026331168,-1
1743686981.380215,0.22363683185200994,-1
1743686982.3826997,0.21974054043391236,-1
1743686983.1846266,0.2165545213403282,-1
1743686983.7863033,0.21718962804783687,-1
1743686984.5885863,0.2156892911678805,-1
1743686985.290387,0.21458049961526005,-1
1743686986.0921078,0.21408660513613847,-1
1743686986.9941049,0.2116578196678276,-1
1743686987.6956522,0.21145229663420295,-1
1743686988.4974098,0.2092721203403115,-1
1743686989.1990533,0.20720104239766446,-1
1743686990.1021435,0.20437123404805566,-1
1743686990.9041033,0.2034514615875428,-1
1743686991.7061102,0.2020925346411859,-1
1743686992.8088539,0.20005131735059334,-1
1743686993.510491,0.19812063177583866,-1
1743686994.312462,0.19651565257808282,-1
1743686995.0141087,0.19427183175621976,-1
1743686995.7158628,0.194464437189393,-1
1743686996.4176946,0.19159975906891502,-1
1743686997.1193247,0.1913500091585255,-1
1743686998.021587,0.18930921706223025,-1
1743686998.7231493,0.1883565427258208,-1
1743686999.5248926,0.1874761157591624,-1
1743687000.2264302,0.18731822934545492,-1
1743687001.228699,0.1861828109326863,-1
1743687001.8300378,0.18597594602420447,-1
1743687002.5317256,0.18504278077755743,-1
1743687003.333998,0.18276259975196232,-1
1743687004.2366126,0.18146763367970303,-1
1743687005.0388806,0.18103980343021672,-1
1743687005.9415553,0.18086496657552317,-1
1743687006.9442465,0.17936052742978137,-1
1743687007.9470062,0.17705938427969292,-1
1743687008.6486506,0.17544978763940614,-1
1743687009.3502293,0.1758721540683641,-1
1743687010.152039,0.17509174248787784,-1
1743687010.8537462,0.17165489840677609,-1
1743687011.5553854,0.17022685751447514,-1
1743687012.3571885,0.1697402719864015,-1
1743687013.259305,0.1684256512825275,-1
1743687013.9609616,0.16826289033893796,-1
1743687014.8630366,0.16608240041099248,-1
1743687015.765223,0.16416284619675608,-1
1743687016.4668372,0.16349725153921713,-1
1743687017.1684413,0.16124454313354566,-1
1743687018.0705888,0.16024322679435293,-1
1743687018.772131,0.15887599754088408,-1
1743687019.674352,0.15827232613872977,-1
1743687020.4760811,0.15720797788768706,-1
1743687021.4783707,0.15305312283450337,-1
1743687022.2801461,0.1514984816766995,-1
1743687023.182031,0.14985526801675939,-1
1743687023.883522,0.14818331746745694,-1
1743687024.5851583,0.14655485595709875,-1
1743687025.3868089,0.14568718813265363,-1
1743687025.9881525,0.14515356560922799,-1
1743687026.7899938,0.1437696768575444,-1
1743687027.8926518,0.1430280147321981,-1
1743687028.7946403,0.1409827006880226,-1
1743687029.3959146,0.13972393698688376,-1
1743687030.1976206,0.13928226355864837,-1
1743687030.9993355,0.13863917858513633,-1
1743687031.9013839,0.13840331254472976,-1
1743687032.502742,0.13757194637293937,-1
1743687033.2043045,0.13377073519429553,-1
1743687033.9058015,0.13413651098767115,-1
1743687034.8078268,0.13064117984888354,-1
1743687035.5093925,0.1303313891477943,-1
1743687036.1108541,0.12951410811988256,-1
1743687037.1130493,0.12883447952858623,-1
1743687037.8145814,0.12867225354675604,-1
1743687038.7165947,0.1275709518959962,-1
1743687039.8189158,0.12536207673602007,-1
1743687040.5203998,0.12465816034700822,-1
1743687041.823333,0.12317872798000953,-1
1743687042.7254076,0.12162675933539327,-1
1743687043.527168,0.12024413345712087,-1
1743687044.4291584,0.11834979797816145,-1
1743687045.2308567,0.11452302403622938,-1
1743687046.1338615,0.11481166396868506,-1
1743687046.8355808,0.11344577954501395,-1
1743687047.5371048,0.11185859052587241,-1
1743687048.6397398,0.10827356332732205,-1
1743687049.3412719,0.10953839746213438,-1
1743687050.1430485,0.10736238334698783,-1
1743687051.0450795,0.10649323433704755,-1
1743687051.94702,0.10356786888863431,-1
1743687052.7487316,0.10189949834330869,-1
1743687053.7510064,0.09976536740788089,-1
1743687054.5528357,0.09814956815924716,-1
1743687055.454891,0.09776598318263569,-1
1743687056.2567291,0.09579513024094585,-1
1743687056.9584546,0.09553929664453953,-1
