1747402677.2384202,0.25
1747402737.0542357,0.75,1
1747402737.3549092,0.75,0
1747402737.4556856,0.75,1
1747402738.0564353,0.75,0
1747402738.457503,0.75,1
1747402738.5647254,0.75,0
1747402738.7656937,0.75,1
1747402739.066091,0.75,0
1747402739.166683,0.75,1
1747402739.4671311,0.75,0
1747402739.7682226,0.75,1
1747402740.0768552,0.75,0
1747402740.377925,0.75,1
1747402740.6785197,0.75,0
1747402740.7794664,0.75,1
1747402740.9798832,0.75,0
1747402741.286102,0.75,1
1747402741.7973323,0.75,0
1747402741.8981035,0.75,1
1747402742.2987921,0.75,0
1747402742.5151553,0.75,1
1747402742.815729,0.75,0
1747402742.9165893,0.75,1
1747402743.721624,0.75,0
1747402743.9225802,0.75,1
1747402744.2231586,0.75,0
1747402744.424129,0.75,1
1747402744.6245737,0.75,0
1747402744.8256164,0.75,1
1747402745.1354232,0.75,0
1747402745.3362317,0.75,1
1747402745.536534,0.75,0
1747402745.7372527,0.75,1
1747402746.0377743,0.75,0
1747402746.3389647,0.75,1
1747402746.8396595,0.75,0
1747402747.140485,0.75,1
1747402747.240758,0.75,0
1747402747.6477249,0.75,1
1747402747.9481912,0.75,0
1747402748.248995,0.75,1
1747402748.9534707,0.75,0
1747402749.0543132,0.75,1
1747402749.3548012,0.75,0
1747402749.4554236,0.75,1
1747402749.9561005,0.75,0
1747402750.0569603,0.75,1
1747402750.3735418,0.75,0
1747402750.4742825,0.75,1
1747402750.8750155,0.75,0
1747402751.0760343,0.75,1
1747402751.5773714,0.75,0
1747402751.6780407,0.75,1
1747402751.8783598,0.75,0
1747402752.1791673,0.75,1
1747402752.6891272,0.75,0
1747402752.8400612,0.75,1
1747402753.2459192,0.75,0
1747402753.3468783,0.75,1
1747402753.847871,0.75,0
1747402753.9488873,0.75,1
1747402754.2132623,0.75,0
1747402754.4141164,0.75,1
1747402754.8146589,0.75,0
1747402754.9156752,0.75,1
1747402755.5218604,0.75,0
1747402755.6225433,0.75,1
1747402755.9229727,0.75,0
1747402756.2238758,0.75,1
1747402756.534592,0.75,0
1747402756.635567,0.75,1
1747402757.1364286,0.75,0
1747402757.2372572,0.75,1
1747402757.4377134,0.75,0
1747402757.6387267,0.75,1
1747402758.1448584,0.75,0
1747402758.2456372,0.75,1
1747402758.5462105,0.75,0
1747402758.6470685,0.75,1
1747402759.2694664,0.75,0
1747402759.4705346,0.75,1
1747402759.8713517,0.75,0
1747402759.972227,0.75,1
1747402760.2728167,0.75,0
1747402760.4738653,0.75,1
1747402760.8795762,0.75,0
1747402760.9801915,0.75,1
1747402761.180492,0.75,0
1747402761.481539,0.75,1
1747402761.699665,0.75,0
1747402762.000984,0.75,1
1747402762.5018117,0.75,0
1747402762.602649,0.75,1
1747402763.1087809,0.75,0
1747402763.2095754,0.75,1
1747402763.5101883,0.75,0
1747402763.6110513,0.75,1
1747402763.8115132,0.75,0
1747402764.0125158,0.75,1
1747402764.212971,0.75,0
1747402764.422122,0.75,1
1747402764.6224954,0.75,0
1747402764.8234491,0.75,1
1747402765.2240317,0.75,0
1747402765.6253347,0.75,1
1747402766.1260412,0.75,0
1747402766.2268543,0.75,1
1747402766.6274567,0.75,0
1747402766.9346745,0.75,1
1747402767.0349662,0.75,0
1747402767.3360233,0.75,1
1747402767.6365964,0.75,0
1747402767.9377046,0.75,1
1747402768.1433551,0.75,0
1747402768.349801,0.75,1
1747402768.9508355,0.75,0
1747402769.3524752,0.75,1
1747402769.4543223,0.75,0
1747402769.66197,0.75,1
1747402769.8622978,0.75,0
1747402769.9631286,0.75,1
1747402770.2636154,0.75,0
1747402770.6649034,0.75,1
1747402770.765193,0.75,0
1747402771.2665308,0.75,1
1747402771.4668314,0.75,0
1747402771.5679116,0.75,1
1747402771.8686135,0.75,0
1747402772.277789,0.75,1
1747402772.5781848,0.75,0
1747402772.7789068,0.75,1
1747402773.1796398,0.75,0
1747402773.402874,0.75,1
1747402773.8045309,0.75,0
1747402773.9053748,0.75,1
1747402774.1058092,0.75,0
1747402774.6077132,0.75,1
1747402774.81318,0.75,0
1747402775.2140675,0.75,1
1747402775.3142772,0.75,0
1747402775.515438,0.75,1
1747402775.7159383,0.75,0
1747402776.0253696,0.75,1
1747402776.3259547,0.75,0
1747402776.727358,0.75,1
1747402776.8277872,0.75,0
1747402777.3343458,0.75,1
1747402778.0355313,0.75,0
1747402778.1365535,0.75,1
1747402778.4425266,0.75,0
1747402778.5583398,0.75,1
1747402778.9642403,0.75,0
1747402779.2653642,0.75,1
1747402779.6660926,0.75,0
1747402779.867678,0.75,1
1747402780.3682723,0.75,0
1747402780.5689933,0.75,1
1747402781.0790114,0.75,0
1747402781.2798803,0.75,1
1747402782.0811985,0.75,0
1747402782.1820557,0.75,1
1747402782.4877782,0.75,0
1747402782.8889692,0.75,1
1747402783.0893857,0.75,0
1747402783.3904717,0.75,1
1747402783.4907827,0.75,0
1747402784.002528,0.75,1
1747402784.202824,0.75,0
1747402784.4035635,0.75,1
1747402785.004586,0.75,0
1747402785.2053194,0.75,1
1747402785.5057185,0.75,0
1747402785.8065615,0.75,1
1747402786.0069807,0.75,0
1747402786.2140644,0.75,1
1747402786.614786,0.75,0
1747402786.715654,0.75,1
1747402786.916069,0.75,0
1747402787.3173444,0.75,1
1747402787.5228877,0.75,0
1747402787.823965,0.75,1
1747402788.0243926,0.75,0
1747402788.5257456,0.75,1
1747402788.626025,0.75,0
1747402789.047139,0.75,1
1747402789.2475843,0.75,0
1747402789.4485457,0.75,1
1747402789.7491918,0.75,0
1747402789.9503775,0.75,1
1747402790.456355,0.75,0
1747402790.6570644,0.75,1
1747402790.9575953,0.75,0
1747402791.1585746,0.75,1
1747402791.4732335,0.75,0
1747402792.0746584,0.75,1
1747402792.3752174,0.75,0
1747402792.6815138,0.75,1
1747402793.082235,0.75,0
1747402793.283215,0.75,1
1747402793.3835104,0.75,0
1747402793.7847133,0.75,1
1747402794.1329815,0.75,0
1747402794.333898,0.75,1
1747402794.7346015,0.75,0
1747402794.8354304,0.75,1
1747402795.5499268,0.75,0
1747402795.9513493,0.75,1
1747402796.1517596,0.75,0
1747402796.2525601,0.75,1
1747402796.658468,0.75,0
1747402796.7592611,0.75,1
1747402797.2601004,0.75,0
1747402797.3609724,0.75,1
1747402797.561406,0.75,0
1747402797.9796698,0.75,1
1747402798.380353,0.75,0
1747402798.4812093,0.75,1
1747402798.7817955,0.75,0
1747402798.9827774,0.75,1
1747402799.488708,0.75,0
1747402799.5893404,0.75,1
1747402799.8898172,0.75,0
1747402800.1909962,0.75,1
1747402800.401913,0.75,0
1747402800.6028616,0.75,1
1747402801.2039776,0.75,0
1747402801.3048277,0.75,1
1747402801.6105905,0.75,0
1747402801.916926,0.75,1
1747402802.3175774,0.75,0
1747402802.5185356,0.75,1
1747402802.8191485,0.75,0
1747402803.0262513,0.75,1
1747402803.6270416,0.75,0
1747402803.9280698,0.75,1
1747402804.2287226,0.75,0
1747402804.6297839,0.75,1
1747402804.9301994,0.75,0
1747402805.1310592,0.75,1
1747402805.4371483,0.75,0
1747402805.6382291,0.75,1
1747402806.038985,0.75,0
1747402806.1398036,0.75,1
1747402806.5405092,0.75,0
1747402806.7469637,0.75,1
1747402807.2529848,0.75,0
1747402807.3540034,0.75,1
1747402807.9552336,0.75,0
1747402808.0577362,0.75,1
1747402808.3657913,0.75,0
1747402808.4666133,0.75,1
1747402808.666951,0.75,0
1747402808.8682413,0.75,1
1747402809.2689464,0.75,0
1747402809.369848,0.75,1
1747402809.470149,0.75,0
1747402809.6711617,0.75,1
1747402809.9715755,0.75,0
1747402810.1725178,0.75,1
1747402810.2727869,0.75,0
1747402810.6810567,0.75,1
1747402810.8814933,0.75,0
1747402811.3831906,0.75,1
1747402811.8892872,0.75,0
1747402812.0953863,0.75,1
1747402813.6218765,0.75,0
1747402813.722852,0.75,1
1747402814.1235344,0.75,0
1747402814.2243674,0.75,1
1747402814.839123,0.75,0
1747402815.4410849,0.75,1
1747402815.6415114,0.75,0
1747402815.873009,0.75,1
1747402816.073462,0.75,0
1747402816.5751157,0.75,1
1747402816.6754081,0.75,0
1747402816.8764298,0.75,1
1747402817.076888,0.75,0
1747402817.481977,0.75,1
1747402818.1829808,0.75,0
1747402818.3090768,0.75,1
1747402819.210577,0.75,0
1747402819.5117657,0.75,1
1747402819.820171,0.75,0
1747402819.921133,0.75,1
1747402820.3216624,0.75,0
1747402820.6227179,0.75,1
1747402820.923363,0.75,0
1747402821.3396819,0.75,1
1747402821.6402621,0.75,0
1747402821.841336,0.75,1
1747402822.342298,0.75,0
1747402823.2439306,0.75,1
1747402823.4500332,0.75,0
1747402823.751819,0.75,1
1747402823.9522324,0.75,0
1747402824.2533932,0.75,1
1747402824.8596206,0.75,0
1747402825.160942,0.75,1
1747402825.6618338,0.75,0
1747402825.762774,0.75,1
1747402826.1729019,0.75,0
1747402826.273871,0.75,1
1747402826.5743158,0.75,0
1747402826.7753575,0.75,1
1747402827.0759509,0.75,0
1747402827.6778727,0.75,1
1747402827.7780778,0.75,0
1747402828.1791651,0.75,1
1747402828.3795614,0.75,0
1747402828.6857393,0.75,1
1747402828.98638,0.75,0
1747402829.0874815,0.75,1
1747402829.388091,0.75,0
