1747402684.676757,1.25
1747402688.6827686,1.25,1
1747402690.7851422,0.8333333333333334,0
1747402691.086233,0.8333333333333334,1
1747402691.4894283,0.8333333399560717,0
1747402691.5900414,0.8333333399560717,1
1747402692.0908186,0.7870370436597754,0
1747402692.905937,0.7870370436597754,1
1747402693.1063058,0.7716049448943433,0
1747402693.3071313,0.7716049448943433,1
1747402693.622109,0.761316872182697,0
1747402693.9231884,0.761316872182697,1
1747402694.3237844,0.7561728280594647,0
1747402695.2255685,0.7561728280594647,1
1747402695.425898,0.7533150488075515,0
1747402695.6269479,0.7533150488075515,1
1747402695.827275,0.7517908869166142,0
1747402695.9281745,0.7517908869166142,1
1747402696.2285738,0.750965299142035,0
1747402696.829616,0.750965299142035,1
1747402697.2301667,0.7505207465531535,0
1747402697.3368595,0.7505207465531535,1
1747402698.1379762,0.7502808308085503,0
1747402698.2388628,0.7502808308085503,1
1747402698.6397386,0.7501514665113788,0
1747402698.8905785,0.7501514665113788,1
1747402699.1910248,0.7500817018027736,0
1747402699.4922292,0.7500817018027736,1
1747402699.8986645,0.7500440623122994,0
1747402700.2387755,0.7500440623122994,1
1747402700.4391565,0.7500237672116539,0
1747402700.640079,0.7500237672116539,1
1747402701.0471833,0.7500128099847562,0
1747402701.3608341,0.7500128099847562,1
1747402701.8615031,0.7500069124675037,0
1747402701.9621866,0.7500069124675037,1
1747402702.5629244,0.7500037346673092,0
1747402702.8639293,0.7500037346673092,1
1747402703.1643422,0.7500019998812703,0
1747402703.4651296,0.7500019998812703,1
1747402703.7655158,0.7500010838596035,0
1747402703.9662495,0.7500010838596035,1
1747402704.1665714,0.7500005997051136,0
1747402704.5674477,0.7500005997051136,1
1747402704.767773,0.7500003191109941,0
1747402705.1858256,0.7500003191109941,1
1747402705.4862394,0.7500001858431911,0
1747402705.7870545,0.7500001858431911,1
1747402705.9877458,0.7500001016841602,0
1747402706.2214875,0.7500001016841602,1
1747402706.6220644,0.750000053762935,0
1747402706.9229672,0.750000053762935,1
1747402707.1233137,0.7500000377891932,0
1747402707.2489092,0.7500000377891932,1
1747402707.4562736,0.7500000125963977,0
1747402707.7573962,0.7500000125963977,1
1747402708.358153,0.7500000240670142,0
1747402708.6589568,0.7500000240670142,1
1747402708.9593508,0.750000008022338,0
1747402709.7613013,0.750000008022338,1
1747402709.8614602,0.7500000026741126,0
1747402710.1622183,0.7500000026741126,1
1747402710.5627456,0.7500000008913709,0
1747402710.7637897,0.7500000008913709,1
1747402710.964206,0.7500000002971237,0
1747402711.1649983,0.7500000002971237,1
1747402711.3653338,0.7500000000990412,0
1747402711.5663815,0.7500000000990412,1
1747402711.8668976,0.7500000000330137,0
1747402712.2922661,0.7500000000330137,1
1747402712.499771,0.7500000000110045,0
1747402712.800574,0.7500000000110045,1
1747402713.00092,0.7500000000036682,0
1747402713.1021745,0.7500000000036682,1
1747402713.6155412,0.7500000000012227,0
1747402713.9163225,0.7500000000012227,1
1747402714.116666,0.7500000000004076,0
1747402714.5175948,0.7500000000004076,1
1747402714.8181624,0.7500000000001359,0
1747402715.0190756,0.7500000000001359,1
1747402715.5197875,0.7500000000000453,0
1747402715.9215808,0.7500000000000453,1
1747402716.1219466,0.7500000000000151,0
1747402716.5231733,0.7500000000000151,1
1747402716.8236575,0.750000000000005,0
1747402716.924822,0.750000000000005,1
1747402717.5308707,0.7500000000000017,0
1747402718.1320987,0.7500000000000017,1
1747402718.2323096,0.7500000000000006,0
1747402718.7336926,0.7500000000000006,1
1747402719.03413,0.7500000000000001,0
1747402719.234879,0.7500000000000001,1
1747402719.5353324,0.75,0
1747402719.83656,0.75,1
1747402720.1369808,0.75,0
1747402720.337727,0.75,1
1747402720.7382889,0.75,0
1747402721.0500906,0.75,1
1747402721.35054,0.75,0
1747402721.651733,0.75,1
1747402722.052349,0.75,0
1747402722.1529398,0.75,1
1747402722.653699,0.75,0
1747402722.754376,0.75,1
1747402722.9547086,0.75,0
1747402723.255576,0.75,1
1747402723.5561376,0.75,0
1747402724.057438,0.75,1
1747402724.2577713,0.75,0
1747402724.4591486,0.75,1
1747402724.6607614,0.75,0
1747402725.0622241,0.75,1
1747402725.262554,0.75,0
1747402725.363182,0.75,1
1747402725.6637714,0.75,0
1747402725.8798032,0.75,1
1747402726.4805624,0.75,0
1747402726.6813982,0.75,1
1747402727.3821955,0.75,0
1747402727.6831,0.75,1
1747402728.3839345,0.75,0
1747402728.4851794,0.75,1
1747402728.6855204,0.75,0
1747402728.886236,0.75,1
1747402729.2867553,0.75,0
1747402729.3874094,0.75,1
1747402729.5927804,0.75,0
1747402729.8958926,0.75,1
1747402730.0962048,0.75,0
1747402730.3970344,0.75,1
1747402730.5973608,0.75,0
1747402730.9284647,0.75,1
1747402731.4291656,0.75,0
1747402731.5298057,0.75,1
1747402731.8304992,0.75,0
1747402732.231752,0.75,1
1747402732.432076,0.75,0
1747402732.7331243,0.75,1
1747402733.1336482,0.75,0
1747402733.2345786,0.75,1
1747402733.6353402,0.75,0
1747402733.735989,0.75,1
1747402734.236934,0.75,0
1747402734.5382519,0.75,1
1747402734.7386558,0.75,0
1747402735.1396737,0.75,1
1747402735.340006,0.75,0
1747402735.8465302,0.75,1
1747402736.146909,0.75,0
1747402736.4477882,0.75,1
1747402736.7482257,0.75,0
1747402736.948963,0.75,1
1747402737.1492615,0.75,0
1747402737.3498955,0.75,1
1747402737.7504253,0.75,0
1747402738.051244,0.75,1
1747402738.6519904,0.75,0
1747402738.8528473,0.75,1
1747402738.9530778,0.75,0
1747402739.153765,0.75,1
1747402739.45771,0.75,0
1747402739.563368,0.75,1
1747402739.8639553,0.75,0
1747402740.3652344,0.75,1
1747402740.571868,0.75,0
1747402740.6776848,0.75,1
1747402740.9993575,0.75,0
1747402741.2001462,0.75,1
1747402741.5006485,0.75,0
1747402741.807663,0.75,1
1747402742.1218653,0.75,0
1747402742.3227444,0.75,1
1747402742.6232402,0.75,0
1747402743.0242817,0.75,1
1747402743.7251072,0.75,0
1747402743.82585,0.75,1
1747402744.126279,0.75,0
1747402744.227026,0.75,1
1747402744.627549,0.75,0
1747402744.7285025,0.75,1
1747402745.2291303,0.75,0
1747402745.3298779,0.75,1
1747402745.5301728,0.75,0
1747402745.638734,0.75,1
1747402746.0392482,0.75,0
1747402746.14013,0.75,1
1747402746.848541,0.75,0
1747402746.9492605,0.75,1
1747402747.3498697,0.75,0
1747402747.4507787,0.75,1
1747402748.0515535,0.75,0
1747402748.6527364,0.75,1
1747402748.7529688,0.75,0
1747402749.0540679,0.75,1
1747402749.2543874,0.75,0
1747402749.3551872,0.75,1
1747402749.6556292,0.75,0
1747402749.9567049,0.75,1
1747402750.257133,0.75,0
1747402750.4632792,0.75,1
1747402750.6707008,0.75,0
1747402750.871514,0.75,1
1747402751.2720544,0.75,0
1747402751.6730773,0.75,1
1747402751.9734783,0.75,0
1747402752.0742261,0.75,1
1747402752.574873,0.75,0
1747402752.7757802,0.75,1
1747402752.9760785,0.75,0
1747402753.376906,0.75,1
1747402753.677339,0.75,0
1747402753.8782768,0.75,1
1747402754.1787212,0.75,0
1747402754.2966044,0.75,1
1747402754.6975,0.75,0
1747402754.7981884,0.75,1
1747402755.0989547,0.75,0
1747402755.611238,0.75,1
1747402755.8117025,0.75,0
1747402755.9124978,0.75,1
1747402756.313512,0.75,0
1747402756.6143618,0.75,1
1747402756.844531,0.75,0
1747402757.145443,0.75,1
1747402757.445906,0.75,0
1747402757.5467348,0.75,1
1747402757.847355,0.75,0
1747402758.1970959,0.75,1
1747402758.3974729,0.75,0
1747402758.7986286,0.75,1
1747402759.105941,0.75,0
1747402759.419295,0.75,1
1747402759.7199442,0.75,0
1747402759.920864,0.75,1
1747402760.0210693,0.75,0
1747402760.3220341,0.75,1
1747402760.6224456,0.75,0
1747402760.9235346,0.75,1
1747402761.1240952,0.75,0
1747402761.425103,0.75,1
1747402761.8257902,0.75,0
1747402762.0266488,0.75,1
1747402762.327395,0.75,0
1747402762.6284616,0.75,1
1747402762.7288005,0.75,0
1747402763.1299055,0.75,1
1747402763.4306295,0.75,0
1747402763.5315645,0.75,1
1747402763.7321208,0.75,0
1747402763.8327048,0.75,1
1747402764.1511416,0.75,0
1747402764.2574437,0.75,1
1747402764.5578887,0.75,0
1747402764.8588688,0.75,1
1747402765.1593673,0.75,0
1747402765.2741458,0.75,1
1747402765.7822928,0.75,0
1747402766.083171,0.75,1
1747402766.3837125,0.75,0
1747402766.5846038,0.75,1
1747402767.0853276,0.75,0
1747402767.185962,0.75,1
1747402767.686617,0.75,0
1747402767.787343,0.75,1
1747402768.087863,0.75,0
1747402768.589011,0.75,1
1747402769.0912547,0.75,0
1747402769.1917758,0.75,1
1747402769.492212,0.75,0
1747402769.5931287,0.75,1
1747402769.7935233,0.75,0
1747402769.9944751,0.75,1
1747402770.20231,0.75,0
1747402770.4082,0.75,1
1747402770.8087363,0.75,0
1747402771.0098047,0.75,1
1747402771.4104104,0.75,0
1747402771.6112733,0.75,1
1747402771.8115644,0.75,0
1747402771.9122252,0.75,1
1747402772.5131006,0.75,0
1747402772.6138017,0.75,1
1747402772.9838612,0.75,0
1747402773.2847173,0.75,1
1747402773.4850469,0.75,0
1747402773.785817,0.75,1
1747402773.9861486,0.75,0
1747402774.5300639,0.75,1
1747402774.7303984,0.75,0
1747402774.831061,0.75,1
1747402775.3455727,0.75,0
1747402775.4461637,0.75,1
1747402775.7465796,0.75,0
1747402775.8472393,0.75,1
1747402776.3478694,0.75,0
1747402776.4484787,0.75,1
1747402777.2493975,0.75,0
1747402777.550259,0.75,1
1747402777.650462,0.75,0
1747402778.0512583,0.75,1
1747402778.251587,0.75,0
1747402778.552442,0.75,1
1747402779.058253,0.75,0
1747402779.2589235,0.75,1
1747402779.559364,0.75,0
1747402779.6599836,0.75,1
1747402780.1605964,0.75,0
1747402780.4613671,0.75,1
1747402780.7617884,0.75,0
1747402781.46294,0.75,1
1747402781.8634171,0.75,0
1747402782.0641382,0.75,1
1747402782.264444,0.75,0
1747402782.6653378,0.75,1
1747402783.065809,0.75,0
1747402783.1664276,0.75,1
1747402783.7732642,0.75,0
1747402783.8822825,0.75,1
1747402784.1826663,0.75,0
1747402784.283421,0.75,1
1747402785.0844257,0.75,0
1747402785.1849303,0.75,1
1747402785.58545,0.75,0
1747402785.6861002,0.75,1
1747402785.9865081,0.75,0
1747402786.0870929,0.75,1
1747402786.5877407,0.75,0
1747402786.6884353,0.75,1
1747402786.9889908,0.75,0
1747402787.0896006,0.75,1
1747402787.3900156,0.75,0
1747402787.490627,0.75,1
1747402787.896226,0.75,0
1747402788.0969653,0.75,1
1747402788.7978072,0.75,0
1747402788.8982968,0.75,1
1747402789.2988088,0.75,0
1747402789.4996307,0.75,1
1747402789.8000727,0.75,0
1747402790.1008387,0.75,1
1747402790.2010212,0.75,0
1747402790.5018234,0.75,1
1747402790.902382,0.75,0
1747402791.103108,0.75,1
1747402791.5164123,0.75,0
1747402792.0173998,0.75,1
1747402792.3178124,0.75,0
1747402792.7425613,0.75,1
1747402792.9428828,0.75,0
1747402793.1440318,0.75,1
1747402793.44446,0.75,0
1747402793.5450706,0.75,1
1747402794.0456846,0.75,0
1747402794.5467877,0.75,1
1747402794.7471168,0.75,0
1747402795.2483664,0.75,1
1747402795.548797,0.75,0
1747402795.7502944,0.75,1
1747402796.0507164,0.75,0
1747402796.1513028,0.75,1
1747402796.4585073,0.75,0
1747402797.0599258,0.75,1
1747402797.160138,0.75,0
1747402797.3614748,0.75,1
1747402797.591751,0.75,0
1747402797.693245,0.75,1
1747402798.0937707,0.75,0
1747402798.3946054,0.75,1
1747402798.5949275,0.75,0
1747402798.8961031,0.75,1
1747402799.1964931,0.75,0
1747402799.4973,0.75,1
1747402799.7977371,0.75,0
1747402799.8984623,0.75,1
1747402800.298967,0.75,0
1747402800.4998457,0.75,1
1747402800.9003708,0.75,0
1747402801.2012987,0.75,1
1747402801.6017551,0.75,0
1747402801.7026057,0.75,1
1747402802.0030184,0.75,0
1747402802.5095456,0.75,1
1747402802.8099627,0.75,0
1747402803.0106866,0.75,1
1747402803.4111962,0.75,0
1747402803.6119862,0.75,1
1747402804.1125658,0.75,0
1747402804.5136507,0.75,1
1747402804.9141805,0.75,0
1747402805.0146708,0.75,1
1747402805.315052,0.75,0
1747402805.8161044,0.75,1
1747402805.9163108,0.75,0
1747402806.1259422,0.75,1
1747402806.5368762,0.75,0
1747402806.7376287,0.75,1
1747402806.937943,0.75,0
1747402807.3389711,0.75,1
1747402807.679335,0.75,0
1747402807.9802477,0.75,1
1747402808.1805525,0.75,0
1747402808.3814387,0.75,1
1747402808.588274,0.75,0
1747402808.7213142,0.75,1
1747402809.1217854,0.75,0
1747402809.2226622,0.75,1
1747402809.5230992,0.75,0
1747402809.6238148,0.75,1
1747402809.8310666,0.75,0
1747402810.0317779,0.75,1
1747402810.4322896,0.75,0
1747402810.5329776,0.75,1
1747402810.8333986,0.75,0
1747402811.0340867,0.75,1
1747402811.5346835,0.75,0
1747402811.9356437,0.75,1
1747402812.2360482,0.75,0
1747402813.6452808,0.75,1
1747402813.9456654,0.75,0
1747402814.5468137,0.75,1
1747402814.905546,0.75,0
1747402815.4065266,0.75,1
1747402815.506749,0.75,0
1747402815.807578,0.75,1
1747402816.1379597,0.75,0
1747402816.2385287,0.75,1
1747402816.639069,0.75,0
1747402816.7397697,0.75,1
1747402817.0401812,0.75,0
1747402817.675483,0.75,1
1747402817.8758156,0.75,0
1747402818.8846977,0.75,1
1747402818.9849102,0.75,0
1747402819.2857208,0.75,1
1747402819.686267,0.75,0
1747402819.8869164,0.75,1
1747402820.0872135,0.75,0
1747402820.3880541,0.75,1
1747402820.7885716,0.75,0
1747402821.0894456,0.75,1
1747402821.5900376,0.75,0
1747402821.6906722,0.75,1
1747402822.4051178,0.75,0
1747402822.5057914,0.75,1
1747402823.4422717,0.75,0
1747402823.644857,0.75,1
1747402824.1455193,0.75,0
1747402824.246154,0.75,1
1747402824.7875628,0.75,0
1747402825.088314,0.75,1
1747402825.2886379,0.75,0
1747402825.6895244,0.75,1
1747402825.9969623,0.75,0
1747402826.2978845,0.75,1
1747402826.3981278,0.75,0
1747402826.6989133,0.75,1
1747402827.199525,0.75,0
1747402827.300052,0.75,1
1747402828.0008664,0.75,0
1747402828.1014912,0.75,1
1747402828.4018884,0.75,0
1747402828.502392,0.75,1
1747402828.9028752,0.75,0
1747402829.0035508,0.75,1
