1747324515.8447337,False
1747324529.4294996,False
1747324532.4303837,False
1747324535.4318802,False
1747324538.434954,False
1747324541.4358017,False
1747324544.4386883,False
1747324547.4398162,False
1747324550.4416976,False
1747324553.4452634,False
1747324556.4482183,False
1747324559.449411,False
1747324562.4505086,False
1747324565.4524229,False
1747324568.8346555,False
1747324571.8399043,True
1747324574.842796,True
1747324577.844644,True
1747324580.847351,True
1747324583.8483007,True
1747324586.849378,True
1747324589.851221,True
1747324592.854427,True
1747324595.8573685,True
1747324598.8584988,True
1747324601.8596337,True
1747324604.861558,True
1747324607.8649647,True
1747324610.8681746,True
1747324613.8691158,True
1747324616.8700519,True
1747324619.87179,True
1747324622.874953,True
1747324625.8777797,True
1747324628.8791435,True
1747324631.8810303,True
1747324634.884599,True
1747324637.8877673,True
1747324640.8891294,True
1747324643.891103,True
1747324646.8944163,True
1747324649.8977287,True
1747324652.8986254,True
1747324655.8994768,True
1747324658.901297,True
1747324661.904555,True
1747324664.9075112,True
1747324667.908707,True
1747324670.9098985,True
1747324673.9118707,True
1747324676.9177663,True
1747324679.919037,True
