1747324544.8408363,False
1747324556.2535017,False
1747324559.2569861,False
1747324562.2656338,False
1747324565.2684834,False
1747324568.2741122,False
1747324571.2782364,False
1747324574.2814543,False
1747324577.2840233,False
1747324580.2929082,False
1747324583.2947211,False
1747324586.670668,False
1747324589.678037,True
1747324592.6824737,True
1747324595.6867304,True
1747324598.6922128,True
1747324601.6946678,True
1747324604.6982937,True
1747324607.7012253,True
1747324610.7063406,True
1747324613.7114499,True
1747324616.7153094,True
1747324619.7207823,True
1747324622.7238767,True
1747324625.726707,True
1747324628.728836,True
1747324631.7355638,True
1747324634.7406363,True
1747324637.7434196,True
1747324640.7513325,True
1747324643.7601838,True
1747324646.7662055,True
1747324649.7763731,True
1747324652.7813528,True
1747324655.7872036,True
1747324658.799135,True
1747324661.8020494,True
1747324664.8089566,True
1747324667.8147674,True
1747324670.8224123,True
1747324673.830561,True
1747324676.8385115,True
1747324679.848387,True
1747324682.8531823,True
1747324685.8564918,True
1747324688.862586,True
1747324691.8673723,True
1747324694.8743408,True
1747324697.8801525,True
1747324700.8826494,True
1747324703.885859,True
1747324706.888934,True
