1746785765.845396,False
1746785765.939944,False
1746785766.0958326,False
1746785766.3537316,False
1746785766.9495838,False
1746785767.2854383,True
1746785770.4731216,False
1746785770.5934064,False
1746785770.652127,False
1746785770.7996418,False
1746785771.117263,False
1746785771.6510015,True
1746785775.9803903,False
1746785776.07608,False
1746785776.1709347,False
1746785776.9816723,False
1746785777.3236492,True
1746785781.8001149,False
1746785781.9174888,False
1746785782.9369519,False
1746785783.3154788,True
1746785788.3404298,False
1746785788.4429076,False
1746785791.5912125,True
1746785797.1203551,True
1746785797.4305077,True
