1746794308.6710293,False
1746794308.740157,False
1746794308.799056,False
1746794308.9175136,False
1746794308.9822526,True
1746794309.6419213,False
1746794309.6636302,True
1746794309.9295974,False
1746794309.9319608,True
1746794310.0874088,True
1746794310.0928264,True
1746794316.3962212,False
1746794316.438884,False
1746794316.4403503,False
1746794316.6201773,False
1746794316.8884997,True
1746794317.034929,True
1746794317.4729285,True
1746794325.2212512,False
1746794325.5092926,False
1746794325.567688,False
1746794325.570352,True
1746794325.601615,True
