1747321991.4762592,0.0,0.0,0.0,0.0,0.0,0.0,0
1747321991.490945,0.0,0.0,0.0,0.0,0.0,0.0,1
1747321991.5917087,0.0,0.0,0.0,0.0,-19816461.581291385,-19964603.827794384,0,1103572840.2113574,107.67232533325941,149.13020556600003,150.24506068699998
1747321991.693177,0.0,0.0,0.0,0.0,-19816461.581291385,-19964603.827794384,1,1103572840.2113574,107.67232533325941,149.13020556600003,150.24506068699998
1747321991.8936868,9.908230790645693,9.982301913897192,4.094864520322846,4.552369269448596,-15293851.419952236,-15408183.915576672,0,754220220.2138962,107.67232533325941,149.13020556600003,150.24506068699998
1747321992.0956283,9.908230790645693,9.982301913897192,4.094864520322846,4.552369269448596,-15293851.419952236,-15408183.915576672,1,754220220.2138962,107.67232533325941,149.13020556600003,150.24506068699998
1747321992.2961206,9.36542742850105,8.581655323964942,3.6499795793676206,3.2885848855758635,-15658901.353281513,-15871618.86929313,0,784525591.1746192,107.67232533325941,149.13020556600003,150.24506068699998
1747321992.3977685,9.36542742850105,8.581655323964942,3.6499795793676206,3.2885848855758635,-15658901.353281513,-15871618.86929313,1,784525591.1746192,107.67232533325941,149.13020556600003,150.24506068699998
1747321992.4980235,13.361487675598369,14.64669230962495,4.413315065008277,3.8589425510490187,-13700004.578361027,-13682815.1318917,0,636388038.7585961,107.67232533325941,149.13020556600003,150.24506068699998
1747321992.59963,13.361487675598369,14.64669230962495,4.413315065008277,3.8589425510490187,-13700004.578361027,-13682815.1318917,1,636388038.7585961,107.67232533325941,149.13020556600003,150.24506068699998
1747321992.9053113,14.085798638570541,16.455342057313064,4.026370061982091,3.306899179301267,-13257769.12501802,-13134592.10381586,0,602376078.835445,107.67232533325941,149.13020556600003,150.24506068699998
1747321993.0064323,14.085798638570541,16.455342057313064,4.026370061982091,3.306899179301267,-13257769.12501802,-13134592.10381586,1,602376078.835445,107.67232533325941,149.13020556600003,150.24506068699998
1747321993.2067375,16.668110314868343,20.20412472499366,4.103623751801672,3.332173821262557,-12114200.148359373,-11892775.233073851,0,522740641.0577602,107.67232533325941,149.13020556600003,150.24506068699998
1747321993.30778,16.668110314868343,20.20412472499366,4.103623751801672,3.332173821262557,-12114200.148359373,-11892775.233073851,1,522740641.0577602,107.67232533325941,149.13020556600003,150.24506068699998
1747321993.4079745,18.196423157668633,22.577539432917682,3.8432091476822996,3.052725654057517,-11443257.341456536,-11157794.978382718,0,477392859.4598689,107.67232533325941,149.13020556600003,150.24506068699998
1747321993.5095305,18.196423157668633,22.577539432917682,3.8432091476822996,3.052725654057517,-11443257.341456536,-11157794.978382718,1,477392859.4598689,107.67232533325941,149.13020556600003,150.24506068699998
1747321993.7099605,20.23851006916544,25.34552111854825,3.7177349870975873,2.927861927886646,-10630798.609966837,-10301531.425369475,0,425169327.3172698,107.67232533325941,149.13020556600003,150.24506068699998
1747321993.818822,20.23851006916544,25.34552111854825,3.7177349870975873,2.927861927886646,-10630798.609966837,-10301531.425369475,1,425169327.3172698,107.67232533325941,149.13020556600003,150.24506068699998
1747321994.0210366,21.91602270787627,27.6335145332812,3.505959769453589,2.728950553035631,-9826529.890119474,-9475777.621918088,0,373096709.73871857,109.09279001374615,149.09914386100002,150.276908161
1747321994.1223152,21.91602270787627,27.6335145332812,3.505959769453589,2.728950553035631,-9826529.890119474,-9475777.621918088,1,373096709.73871857,109.09279001374615,149.09914386100002,150.276908161
1747321994.322644,23.583362717898773,29.84572077785991,3.304421729197276,2.5421051247387316,-9216194.734891519,-8842850.396730645,0,336966429.51501966,109.09279001374615,149.09914386100002,150.276908161
1747321994.5239713,23.583362717898773,29.84572077785991,3.304421729197276,2.5421051247387316,-9216194.734891519,-8842850.396730645,1,336966429.51501966,109.09279001374615,149.09914386100002,150.276908161
1747321994.6241796,25.159219797796013,31.91902463980264,3.122995634091171,2.381227087562159,-8660156.7060087,-8270118.175660567,0,305146973.7300947,109.09279001374615,149.09914386100002,150.276908161
1747321994.7253635,25.159219797796013,31.91902463980264,3.122995634091171,2.381227087562159,-8660156.7060087,-8270118.175660567,1,305146973.7300947,109.09279001374615,149.09914386100002,150.276908161
1747321995.0310843,26.6533288940563,33.86844991098976,2.9570857772658696,2.235069348476556,-8176267.840691195,-7765403.068107043,0,277685353.1558813,109.33900389169717,149.317755186,150.36887905966665
1747321995.1324039,26.6533288940563,33.86844991098976,2.9570857772658696,2.235069348476556,-8176267.840691195,-7765403.068107043,1,277685353.1558813,109.33900389169717,149.317755186,150.36887905966665
1747321995.3328576,28.062797009358366,35.70331137996345,2.828417141675301,2.1077826910514155,-7709845.927528216,-7290867.716231446,0,252680893.2775166,109.33900389169717,149.317755186,150.36887905966665
1747321995.4343958,28.062797009358366,35.70331137996345,2.828417141675301,2.1077826910514155,-7709845.927528216,-7290867.716231446,1,252680893.2775166,109.33900389169717,149.317755186,150.36887905966665
1747321995.534671,29.32967671141154,37.412017657216936,2.6827917336774987,1.982049621495953,-7295934.501852664,-6868397.867556975,0,231081763.6405519,109.33900389169717,149.317755186,150.36887905966665
1747321995.6362932,29.32967671141154,37.412017657216936,2.6827917336774987,1.982049621495953,-7295934.501852664,-6868397.867556975,1,231081763.6405519,109.33900389169717,149.317755186,150.36887905966665
1747321995.93687,30.549762179229017,39.0330589587621,2.555178812026952,1.8693606780850656,-6910626.473360073,-6478178.55925798,0,211600174.31321508,109.33900389169717,149.317755186,150.36887905966665
1747321996.038499,30.549762179229017,39.0330589587621,2.555178812026952,1.8693606780850656,-6910626.473360073,-6478178.55925798,1,211600174.31321508,109.33900389169717,149.317755186,150.36887905966665
1747321996.339145,31.675950115097674,40.555840447868334,2.4341767768940823,1.763870609666812,-6485339.048253558,-6062219.307717007,0,190122588.2358735,110.08711529008687,149.26200923160002,150.4702909632
1747321996.5405247,31.675950115097674,40.555840447868334,2.4341767768940823,1.763870609666812,-6485339.048253558,-6062219.307717007,1,190122588.2358735,110.08711529008687,149.26200923160002,150.4702909632
1747321996.7408235,32.699221253267865,41.96747105096277,2.293014139505029,1.6495447873565297,-6173432.188181278,-5746557.821516395,0,175312760.5857774,110.08711529008687,149.26200923160002,150.4702909632
1747321996.8420496,32.699221253267865,41.96747105096277,2.293014139505029,1.6495447873565297,-6173432.188181278,-5746557.821516395,1,175312760.5857774,110.08711529008687,149.26200923160002,150.4702909632
1747321996.942254,33.72041524235235,43.34236306624145,2.192202365905195,1.560465244290518,-5872785.077553746,-5445132.567593448,0,161469880.19947878,110.08711529008687,149.26200923160002,150.4702909632
1747321997.0438678,33.72041524235235,43.34236306624145,2.192202365905195,1.560465244290518,-5872785.077553746,-5445132.567593448,1,161469880.19947878,110.08711529008687,149.26200923160002,150.4702909632
1747321997.34783,34.64700986985351,44.6301384991406,2.0933916481208343,1.475540931360058,-5594212.231166252,-5165923.123152385,0,148893240.3763328,110.16602999455836,149.26200923160002,150.4702909632
1747321997.4493964,34.64700986985351,44.6301384991406,2.0933916481208343,1.475540931360058,-5594212.231166252,-5165923.123152385,1,148893240.3763328,110.16602999455836,149.26200923160002,150.4702909632
1747321997.5496328,35.529473888473035,45.858288524805964,2.003495862015555,1.3986277415395363,-5341883.656239066,-4913502.933757195,0,137879413.13600627,110.16602999455836,149.26200923160002,150.4702909632
1747321997.651023,35.529473888473035,45.858288524805964,2.003495862015555,1.3986277415395363,-5341883.656239066,-4913502.933757195,1,137879413.13600627,110.16602999455836,149.26200923160002,150.4702909632
1747321997.95157,36.35828650225944,47.023850934519395,1.955697830230279,1.330660850154044,-5108605.50203692,-4680687.5798375765,0,127958230.86579673,110.16602999455836,149.26200923160002,150.4702909632
1747321998.0531225,36.35828650225944,47.023850934519395,1.955697830230279,1.330660850154044,-5108605.50203692,-4680687.5798375765,1,127958230.86579673,110.16602999455836,149.26200923160002,150.4702909632
1747321998.253525,37.07106978141497,48.12999540043265,1.872605178020228,1.264253456388955,-4902200.522900191,-4471775.108401864,0,119329162.31127895,110.16602999455836,149.26200923160002,150.4702909632
1747321998.3550699,37.07106978141497,48.12999540043265,1.872605178020228,1.264253456388955,-4902200.522900191,-4471775.108401864,1,119329162.31127895,110.16602999455836,149.26200923160002,150.4702909632
1747321998.455356,37.799325079117814,49.19430086541111,1.8050978591203852,1.2049936698724275,-4701140.21261393,-4271497.9747812105,0,111180195.05765322,110.16602999455836,149.26200923160002,150.4702909632
1747321998.5654578,37.799325079117814,49.19430086541111,1.8050978591203852,1.2049936698724275,-4701140.21261393,-4271497.9747812105,1,111180195.05765322,110.16602999455836,149.26200923160002,150.4702909632
1747321998.7658076,38.46621671118396,50.20755891794834,1.7178315450229402,1.1472558225470744,-4516820.455444917,-4087418.382221836,0,103872153.56871794,110.16602999455836,149.26200923160002,150.4702909632
1747321998.866975,38.46621671118396,50.20755891794834,1.7178315450229402,1.1472558225470744,-4516820.455444917,-4087418.382221836,1,103872153.56871794,110.16602999455836,149.26200923160002,150.4702909632
1747321999.1674714,39.14636007295947,51.18360151039935,1.660615503680362,1.095376262123796,-4337124.512862712,-3910604.332054103,0,96958460.49983983,110.16602999455836,149.26200923160002,150.4702909632
1747321999.268678,39.14636007295947,51.18360151039935,1.660615503680362,1.095376262123796,-4337124.512862712,-3910604.332054103,1,96958460.49983983,110.16602999455836,149.26200923160002,150.4702909632
1747321999.4690669,39.7554298440403,52.11482022599746,1.6007799744638942,1.0455005040458216,-4173924.4783281554,-3748891.7029777616,0,90800609.63513356,110.16602999455836,149.26200923160002,150.4702909632
1747321999.5709271,39.7554298440403,52.11482022599746,1.6007799744638942,1.0455005040458216,-4173924.4783281554,-3748891.7029777616,1,90800609.63513356,110.16602999455836,149.26200923160002,150.4702909632
1747321999.7718916,40.34685502668615,53.01166826561757,1.546765448387701,0.9996828052106647,-3921345.54081235,-3505850.495930677,0,81096178.75520967,110.98674292106182,149.208508493,150.33863877116664
1747321999.8733492,40.34685502668615,53.01166826561757,1.546765448387701,0.9996828052106647,-3921345.54081235,-3505850.495930677,1,81096178.75520967,110.98674292106182,149.208508493,150.33863877116664
1747321999.973662,40.85563012344748,53.827205161378885,1.4928180495958365,0.9336721834464458,-3786606.291200213,-3372783.5123415305,0,76330730.04222508,110.98674292106182,149.208508493,150.33863877116664
1747322000.074861,40.85563012344748,53.827205161378885,1.4928180495958365,0.9336721834464458,-3786606.291200213,-3372783.5123415305,1,76330730.04222508,110.98674292106182,149.208508493,150.33863877116664
1747322000.2752414,41.34879843348485,54.66082135995673,1.438810319594279,0.8917284851951868,-3654245.8583088834,-3241527.979391261,0,71739285.53339873,110.98674292106182,149.208508493,150.33863877116664
1747322000.4765508,41.34879843348485,54.66082135995673,1.438810319594279,0.8917284851951868,-3654245.8583088834,-3241527.979391261,1,71739285.53339873,110.98674292106182,149.208508493,150.33863877116664
1747322000.6768997,41.83501254651743,55.44931205972295,1.3915638768710796,0.8514539364238327,-3528290.865463398,-3118061.321509261,0,67486140.40679578,110.98674292106182,149.208508493,150.33863877116664
1747322000.7785587,41.83501254651743,55.44931205972295,1.3915638768710796,0.8514539364238327,-3528290.865463398,-3118061.321509261,1,67486140.40679578,110.98674292106182,149.208508493,150.33863877116664
1747322000.9841182,42.29394830275215,56.21588410612099,1.3469641954355445,0.8126277722773573,-3452971.048584719,-3046694.137785847,0,65271855.09659379,110.57007328145235,149.142826702125,150.49291303799998
1747322001.0862417,42.29394830275215,56.21588410612099,1.3469641954355445,0.8126277722773573,-3452971.048584719,-3046694.137785847,1,65271855.09659379,110.57007328145235,149.142826702125,150.49291303799998
1747322001.1866527,42.754593395882296,56.9832083162288,1.3124790286833794,0.7895730903773156,-3334964.698042418,-2931259.919260059,0,61415120.10557489,110.57007328145235,149.142826702125,150.49291303799998
1747322001.2883997,42.754593395882296,56.9832083162288,1.3124790286833794,0.7895730903773156,-3334964.698042418,-2931259.919260059,1,61415120.10557489,110.57007328145235,149.142826702125,150.49291303799998
1747322001.4888155,43.17688963314714,57.697320298607345,1.2749799056091147,0.7578493109972487,-3227324.327101666,-2826205.1200539568,0,57973921.03305833,110.57007328145235,149.142826702125,150.49291303799998
1747322001.590514,43.17688963314714,57.697320298607345,1.2749799056091147,0.7578493109972487,-3227324.327101666,-2826205.1200539568,1,57973921.03305833,110.57007328145235,149.142826702125,150.49291303799998
1747322001.790937,43.58061714104361,58.395534034319724,1.2393788576619442,0.7288116626067637,-3124458.2320106686,-2725922.6116155908,0,54753579.967413105,110.57007328145235,149.142826702125,150.49291303799998
1747322001.9927316,43.58061714104361,58.395534034319724,1.2393788576619442,0.7288116626067637,-3124458.2320106686,-2725922.6116155908,1,54753579.967413105,110.57007328145235,149.142826702125,150.49291303799998
1747322002.1932628,43.96420825208296,59.06703171163042,1.204755364200659,0.7004570207005809,-2987873.374706977,-2592103.956553877,0,50367986.74627307,110.98674292106182,149.21488594860003,150.3763557267
1747322002.294296,43.96420825208296,59.06703171163042,1.204755364200659,0.7004570207005809,-2987873.374706977,-2592103.956553877,1,50367986.74627307,110.98674292106182,149.21488594860003,150.3763557267
