1747062845.775727,False
1747062857.1867065,False
1747062857.787436,False
1747062858.3902242,False
1747062858.9908943,False
1747062859.5914826,False
1747062860.1920943,False
1747062860.793466,False
1747062861.3964758,False
1747062861.99925,False
1747062862.599912,False
1747062863.2006726,False
1747062863.8012593,False
1747062864.4026005,False
1747062865.0032365,False
1747062865.6038547,False
1747062866.206112,False
1747062866.8087754,False
1747062867.4093769,False
1747062868.010026,False
1747062868.6106668,False
1747062869.211297,False
1747062869.8125381,False
1747062870.4131484,False
1747062871.0157664,False
1747062871.6185706,False
1747062872.2193453,False
1747062872.8200474,False
1747062873.4206808,False
1747062874.0220401,False
1747062874.6226158,False
1747062875.2254913,False
1747062875.8261964,False
1747062876.4284656,False
1747062877.0291646,False
1747062877.62973,False
1747062878.2303288,False
1747062878.8309073,False
1747062879.4322655,False
1747062880.0352364,False
1747062880.6382596,False
1747062881.239203,False
1747062881.8399591,False
1747062882.44058,False
1747062883.0419304,False
1747062883.6425304,False
1747062884.2454586,False
1747062884.8480618,False
1747062885.448778,False
1747062886.04936,False
1747062886.6500134,False
1747062887.250586,False
1747062887.8517625,False
1747062888.4523826,False
1747062889.055327,False
1747062889.6579554,False
1747062890.2589874,False
1747062890.85977,False
1747062891.4613628,False
1747062892.0621958,False
1747062892.6650445,False
1747062893.2677555,False
1747062893.868401,False
1747062894.4691274,False
1747062895.069682,False
1747062895.6703923,False
1747062896.271645,False
1747062896.872231,False
1747062897.4749248,False
1747062898.075558,False
1747062898.6778686,False
1747062899.2786043,False
1747062899.8791988,False
1747062900.4798365,False
1747062901.0804458,False
1747062901.6818736,False
1747062902.2848668,False
1747062902.8855479,False
1747062903.487849,False
1747062904.0885634,False
1747062904.6892042,False
1747062905.2897954,False
1747062905.8904781,False
1747062906.4921002,False
1747062907.0957694,False
1747062908.591905,True
1747062910.0902991,True
1747062911.5882058,True
1747062913.086515,True
1747062914.5847874,True
1747062916.0829105,True
1747062917.5811837,True
1747062919.079981,True
1747062920.578276,True
1747062922.0765173,True
1747062923.574858,True
1747062925.0732126,True
1747062926.5714061,True
1747062928.0696855,True
1747062929.5681882,True
1747062931.0667577,True
1747062932.5650923,True
1747062934.0637686,True
1747062935.5618901,True
1747062937.0599434,True
1747062938.5579057,True
1747062940.0562322,True
1747062941.5543573,True
1747062943.0530686,True
1747062944.5515168,True
1747062946.0500464,True
1747062947.5483932,True
1747062949.0472653,True
1747062950.5459623,True
1747062952.0465028,True
1747062953.5447874,True
1747062955.045708,True
1747062956.5442665,True
1747062958.0424516,True
1747062959.540733,True
1747062961.040617,True
1747062962.5392334,True
1747062964.0373807,True
1747062965.537098,True
1747062967.0360143,True
1747062968.534545,True
1747062970.0330036,True
1747062971.531716,True
1747062973.0303214,True
1747062974.5286143,True
1747062976.0271785,True
1747062977.5255625,True
1747062979.0240552,True
1747062980.5224948,True
1747062982.0209703,True
1747062983.5193117,True
1747062985.017644,True
1747062986.5164304,True
1747062988.0147824,True
1747062989.5129662,True
1747062991.0117943,True
1747062992.510371,True
1747062994.0087955,True
1747062995.5070264,True
1747062997.0051763,True
1747062998.5033295,True
1747063000.001288,True
1747063001.4996383,True
1747063002.998287,True
1747063004.4966686,True
