1747062851.7309704,False
1747062857.2086575,False
1747062858.0092869,False
1747062858.8098056,False
1747062859.6131592,False
1747062860.4159386,False
1747062861.217215,False
1747062862.0191512,False
1747062862.8198473,False
1747062863.6229095,False
1747062864.4256952,False
1747062865.2265234,False
1747062866.0271332,False
1747062866.827774,False
1747062867.6283755,False
1747062868.4288962,False
1747062869.2301197,False
1747062870.0306535,False
1747062870.8311713,False
1747062871.6338391,False
1747062872.4343455,False
1747062873.2369351,False
1747062874.0377066,False
1747062874.838478,False
1747062875.6392426,False
1747062876.440089,False
1747062877.2414186,False
1747062878.044218,False
1747062878.844873,False
1747062879.647454,False
1747062880.448018,False
1747062881.2485735,False
1747062882.049082,False
1747062882.8496308,False
1747062883.650115,False
1747062884.450659,False
1747062885.2511785,False
1747062886.052462,False
1747062886.855308,False
1747062887.6559262,False
1747062888.456506,False
1747062889.2590823,False
1747062890.0596714,False
1747062890.8601432,False
1747062891.6606607,False
1747062892.4611568,False
1747062893.261674,False
1747062894.062948,False
1747062894.8634353,False
1747062895.6639354,False
1747062896.4667482,False
1747062897.2694294,False
1747062898.069956,False
1747062898.870583,False
1747062899.671038,False
1747062900.4714944,False
1747062901.2721658,False
1747062902.0727909,False
1747062902.8736284,False
1747062903.6741595,False
1747062904.47468,True
1747062905.277121,True
1747062906.0776415,True
1747062906.8782172,True
1747062907.6804411,True
1747062908.4809859,True
1747062909.2816093,True
1747062910.0821593,True
1747062910.8826845,True
1747062911.6832404,True
1747062912.484602,True
1747062913.2851245,True
1747062914.0879767,True
1747062914.8885398,True
1747062915.6911094,True
1747062916.4916415,True
1747062917.2922156,True
1747062918.0927458,True
1747062918.8933046,True
1747062919.6938963,True
1747062920.4951735,True
1747062921.2957463,True
1747062922.0985494,True
1747062922.899064,True
1747062923.7016373,True
1747062925.3961065,True
1747062927.0949802,True
1747062928.793617,True
1747062929.5951173,True
1747062930.3956752,True
1747062931.1983116,True
1747062931.9988365,True
1747062932.799448,True
1747062933.599986,True
1747062934.4005501,True
1747062935.5302303,True
1747062936.3317125,True
1747062937.1322656,True
1747062937.9348023,True
1747062939.0666704,True
1747062940.7655685,True
1747062942.4638636,True
1747062944.1621273,True
1747062945.8604264,True
1747062947.558997,True
1747062949.2572782,True
1747062950.9593804,True
1747062952.667164,True
1747062954.3677392,True
1747062956.0681396,True
1747062957.767428,True
1747062959.4660482,True
1747062961.1648548,True
1747062962.8641906,True
1747062964.562698,True
1747062966.2614014,True
1747062967.9602137,True
1747062969.6587389,True
1747062971.3578243,True
1747062973.0563362,True
1747062974.755052,True
1747062976.4538558,True
1747062978.15225,True
1747062979.850395,True
1747062981.5489385,True
1747062983.247319,True
1747062984.9458287,True
1747062986.644418,True
1747062988.3430018,True
1747062990.0413284,True
1747062991.7398415,True
1747062993.4384656,True
1747062995.136757,True
1747062996.8352716,True
1747062998.5336406,True
1747063000.2320373,True
1747063001.9310312,True
