1743605354.682281,0,0,0,0,0,0
1743605362.299354,0.0,0.0,0.0,0.0,-59.997665,9.999611,24.99805443785358
1743605377.9690218,0.299988,-0.049998,0.153327,-0.006667,-35.01775,5.836292,10.51296474496476
1743605379.087669,0.168422,-0.065845,0.094446,-0.011783,-44.808328,6.870288,15.650944831663
1743605380.409048,0.348011,-0.075521,0.147454,-0.015477,-31.431733,5.030985,8.779569604731634
1743605381.7294745,0.269912,-0.078643,0.099038,-0.012484,-36.918764,5.697982,11.429334132473512
1743605383.1479204,0.401724,-0.094674,0.128452,-0.018325,-27.699017,4.320997,7.102939541821712
1743605384.8676229,0.367334,-0.090671,0.090671,-0.012376,-29.99434,4.663548,8.11273185840169
1743605385.9853585,0.47067,-0.108709,0.105957,-0.018331,-23.274124,3.600537,5.291949883709837
1743605387.8003051,0.461241,-0.101837,0.077711,-0.012398,-23.901263,3.74852,5.539604451964872
1743605391.1269915,0.540075,-0.116786,0.084403,-0.017026,-19.166647,2.985832,3.7942727298756016
1743605392.2511523,0.545238,-0.110022,0.064451,-0.012312,-18.928601,3.007106,3.7161939169040363
1743605393.5750656,0.603838,-0.120228,0.066171,-0.015378,-15.676904,2.484661,2.675273129955724
1743605395.2989535,0.616821,-0.11449,0.052603,-0.012037,-15.042303,2.433285,2.4899767288600345
1743605398.6256583,0.660003,-0.12026,0.051736,-0.013816,-12.819387,2.080357,1.8757884223135735
1743605399.745077,0.67627,-0.115493,0.042641,-0.011582,-12.058959,1.995394,1.6831717820616314
1743605401.1687665,0.708389,-0.117838,0.040662,-0.012464,-10.516969,1.753869,1.3163744913761815
1743605402.5954273,0.725157,-0.11371,0.034525,-0.010994,-9.772151,1.659404,1.153340196561916
1743605404.4990306,0.749572,-0.113686,0.032258,-0.011314,-8.672891,1.48881,0.9282767860591861
1743605406.3584504,0.765356,-0.1099,0.028025,-0.010326,-8.005525,1.397519,0.8021270240094237
1743605407.7892632,0.784418,-0.10836,0.025869,-0.010323,-7.196144,1.272034,0.6593316333831539
1743605409.6452584,0.798586,-0.10473,0.02286,-0.009624,-6.624205,1.189394,0.5659057041144687
1743605411.306443,0.813855,-0.102286,0.02097,-0.009449,-6.009392,1.093257,0.47226198061411967
1743605412.6250226,0.826258,-0.09873,0.018761,-0.008917,-5.529789,1.020791,0.4044652582245068
1743605414.4468286,0.838756,-0.095793,0.017171,-0.008659,-5.050079,0.944493,0.34124695868082383
1743605415.5698931,0.84948,-0.092295,0.015502,-0.008226,-4.651686,0.881886,0.29242462146484105
1743605417.0903497,0.859882,-0.089129,0.014189,-0.007934,-4.269308,0.819644,0.24872518194654755
1743605418.743145,0.86911,-0.085709,0.012896,-0.007561,-3.939025,0.765832,0.21356772112058892
1743605420.0632114,0.877877,-0.082483,0.011819,-0.007262,-3.629085,0.714005,0.1827819965624571
1743605421.3837855,0.885814,-0.079168,0.010797,-0.006929,-3.354691,0.667756,0.15736150824868722
1743605422.9083455,0.893273,-0.075988,0.009916,-0.006637,-3.100162,0.623957,0.1353419764778376
1743605424.0300431,0.900106,-0.072808,0.009096,-0.006333,-2.871406,0.584145,0.11686240559011721
1743605425.451396,0.906497,-0.069739,0.008372,-0.006055,-2.660283,0.546747,0.1009226204254442
