1743284181.448268,2.1,0
1743284191.5923538,3.2000000953674315,24.54296875
1743284263.9079845,3.783333444595337,24.54296875
1743284265.3136218,4.258333277702332,24.54296875
1743284266.0020392,4.389351880550384,24.54296875
1743284266.570034,4.3966820418834685,24.54296875
1743284267.9455187,4.307831653952599,24.54296875
1743284268.280895,4.175302211940289,24.54296875
1743284268.4140432,4.018201681226492,24.54296875
1743284272.1930573,3.8508975964039562,24.54296875
1743284273.4377818,3.680618547461927,24.54296875
1743284274.7726042,3.511885654460639,24.54296875
1743284275.483342,3.3472423610743136,24.54296875
1743284275.8286066,3.188192012789659,24.54296875
1743284278.194516,3.035569490434136,24.54296875
1743284281.3016648,2.889806301117642,24.54296875
1743284282.0515301,2.7510731372836745,24.54296875
1743284282.8622994,2.6193727331163243,24.54296875
1743284283.18712,2.4945973792076983,24.54296875
1743284283.6131296,2.376566739797636,24.54296875
1743284284.372804,2.265053675532363,24.54296875
1743284286.2431095,2.1598019232154,24.54296875
1743284288.4872632,2.060538511961704,24.54296875
1743284290.9164844,1.9669826534837511,24.54296875
1743284291.5958393,1.8788519157692805,24.54296875
1743284292.1332242,1.795866800036282,24.54296875
1743284292.8425121,1.7177538040708753,24.54296875
1743284293.0563912,1.6442475499426947,24.54296875
1743284294.6751764,1.5750922650950963,24.54296875
1743284296.4339907,1.51004264209955,24.54296875
1743284299.5104249,1.4488643281374824,24.54296875
1743284300.2094498,1.3913342293458408,24.54296875
1743284301.1511178,1.3372403053620072,24.54296875
1743284301.577277,1.2863816454101906,24.54296875
1743284303.1560194,1.238568148716753,24.54296875
1743284303.5925012,1.1936199474853602,24.54296875
1743284305.4158902,1.1513673568031355,24.54296875
1743284306.6612096,1.1116501939426444,24.54296875
1743284309.725186,1.0743175572221766,24.54296875
1743284310.5353377,1.0392271193894391,24.54296875
1743284311.1031516,1.0062449233250144,24.54296875
1743284312.0247571,0.9752448626615764,24.54296875
1743284312.7851312,0.946108213477242,24.54296875
1743284313.2109144,0.9187233107352794,24.54296875
1743284315.920272,0.8929850586784154,24.54296875
1743284316.235506,0.8687946264213458,24.54296875
1743284316.7947469,0.8460590871307321,24.54296875
1743284317.6951175,0.8246910588012669,24.54296875
1743284318.3034246,0.8046083756320941,24.54296875
1743284318.7899666,0.7857337747034067,24.54296875
1743284319.8323472,0.7679946499077794,24.54296875
1743284321.775757,0.7513227202995776,24.54296875
1743284324.0698452,0.7356538344673395,24.54296875
1743284325.4263484,0.7209276343013882,24.54296875
1743284327.2369516,0.7070874464822828,24.54296875
1743284328.2698889,0.6940799898064642,24.54296875
1743284330.7797637,0.6818551394421115,24.54296875
1743284332.5207646,0.6703658388593919,24.54296875
1743284333.5835779,0.6595678173770074,24.54296875
1743284334.92923,0.649419508540112,24.54296875
1743284335.4562576,0.6398818304953368,24.54296875
1743284337.875585,0.6309180165736572,24.54296875
1743284338.4534078,0.6224935603841492,24.54296875
1743284339.3033638,0.614576009546933,24.54296875
1743284340.256282,0.6071348625596451,24.54296875
1743284340.5105357,0.6001414278237068,24.54296875
1743284341.1894596,0.5935688127621037,24.54296875
1743284342.3442614,0.5873916799596957,24.54296875
1743284343.0126014,0.5815862146403398,24.54296875
1743284344.125605,0.5761300786031289,24.54296875
1743284347.4710727,0.5710022381788991,24.54296875
1743284348.4934719,0.5661829378131281,24.54296875
1743284349.2331896,0.5616536272527402,24.54296875
1743284350.417853,0.5573968357325407,24.54296875
1743284354.1228702,0.5533961984754012,24.54296875
1743284354.6497579,0.5496362613260948,24.54296875
1743284355.0458755,0.5461025916844707,24.54296875
1743284355.2295263,0.542781535948818,24.54296875
1743284358.25323,0.5396603068538035,24.54296875
1743284359.2054405,0.5367268781278295,24.54296875
1743284359.6420953,0.5339699616240343,24.54296875
1743284359.9777584,0.5313789362811486,24.54296875
1743284360.292668,0.5289438126039228,24.54296875
1743284360.6981995,0.5266552149033408,24.54296875
1743284362.0442076,0.5245043426144054,24.54296875
1743284362.3695097,0.5224828615480627,24.54296875
1743284362.9770522,0.5205830283310993,24.54296875
1743284363.615082,0.5187975142075113,24.54296875
1743284365.4044437,0.5171194361484792,24.54296875
1743284366.3762224,0.5155423128027095,24.54296875
1743284366.771634,0.514060102076251,24.54296875
1743284368.096951,0.5126670709107909,24.54296875
1743284368.5529733,0.5113578493820923,24.54296875
1743284369.2415006,0.5101274279468903,24.54296875
1743284371.5377715,0.508971036857051,24.54296875
1743284372.0750623,0.5078842348782631,24.54296875
1743284372.8348916,0.5068628046377704,24.54296875
1743284373.3013945,0.5059028493098521,24.54296875
1743284373.7681832,0.5050006621446264,24.54296875
1743284374.2856836,0.5041527506394213,24.54296875
1743284374.8028321,0.5033558486244591,24.54296875
1743284375.4962149,0.5026069223056988,24.54296875
1743284376.3167913,0.5019030540769674,24.54296875
1743284376.6215713,0.5012415334376383,24.54296875
1743284376.9263034,0.5006198130445028,24.54296875
1743284378.2028987,0.5000355016388667,24.54296875
