1747146226.683936,False
1747146267.4257033,False
1747146270.4298012,False
1747146273.431862,False
1747146276.4355567,False
1747146279.4374204,False
1747146282.439465,False
1747146285.4410565,False
1747146288.4456003,False
1747146291.4560177,False
1747146294.4602382,False
1747146297.464777,False
1747146300.4750137,False
1747146303.4790761,False
1747146306.8609483,False
1747146309.8637106,True
1747146312.8703876,True
1747146315.875812,True
1747146318.8817132,True
1747146321.8898563,True
1747146324.8929598,True
1747146327.8985784,True
1747146330.9055078,True
1747146333.9077709,True
1747146336.910971,True
1747146339.914752,True
1747146342.9200215,True
1747146345.921828,True
1747146348.926787,True
1747146351.930432,True
1747146354.9408922,True
1747146357.9443283,True
1747146360.9535196,True
1747146363.9584684,True
