1747146224.971555,False
1747146238.3854842,False
1747146241.38666,False
1747146244.38835,False
1747146247.3915315,False
1747146250.3943567,False
1747146253.3953366,False
1747146256.3973596,False
1747146259.4007156,False
1747146262.4043117,False
1747146265.405166,False
1747146268.4066343,False
1747146271.4120665,False
1747146274.4132657,False
1747146277.4150267,False
1747146280.4166846,False
1747146283.4196756,False
1747146286.4259255,False
1747146289.431184,False
1747146292.4356341,False
1747146295.4393773,False
1747146298.4426384,False
1747146301.4454017,False
1747146304.447843,False
1747146307.4499068,False
1747146310.4517646,False
1747146313.8328643,False
1747146317.2138085,True
1747146320.5945795,True
1747146323.5957549,True
1747146326.5970132,True
1747146329.60088,True
1747146332.6021883,True
1747146335.6035228,True
1747146338.6050544,True
1747146341.6067445,True
1747146344.6102889,True
1747146347.6117797,True
1747146350.6138914,True
1747146353.6155744,True
1747146356.6181502,True
1747146359.6205769,True
1747146362.6228979,True
1747146365.6251428,True
