1747067186.6688533,3.0,0
1747067192.6756477,3.0,1
1747067194.1830833,3.0,0
1747067198.394594,3.0,1
1747067201.3024545,3.0,0
1747067202.8136,3.0,1
1747067204.5149915,2.814814805984497,0
1747067206.0159557,2.814814805984497,1
1747067207.6164265,2.7530864079793296,0
1747067209.1173644,2.7530864079793296,1
1747067211.1184382,2.691358036465115,0
1747067212.619305,2.691358036465115,1
1747067214.1195495,2.657064499678435,0
1747067215.6204321,2.657064499678435,1
1747067217.5212789,2.6319159078009338,0
1747067219.0222042,2.6319159078009338,1
1747067220.627717,2.615912232379364,0
1747067222.1330097,2.615912232379364,1
1747067224.0391285,2.604989062938507,0
1747067225.5399969,2.604989062938507,1
1747067227.6443777,2.597791675459483,0
1747067229.1452134,2.597791675459483,1
1747067230.6454964,2.592965206745975,0
1747067232.1463587,2.592965206745975,1
1747067233.9470308,2.5897569130671396,0
1747067235.4478722,2.5897569130671396,1
1747067236.9481347,2.587614916126343,0
1747067238.46828,2.587614916126343,1
1747067240.5744846,2.586187966121704,0
1747067242.0754087,2.586187966121704,1
1747067243.5756485,2.5852363531634115,0
1747067245.0765834,2.5852363531634115,1
1747067247.3882465,2.5846020521337754,0
1747067248.9013052,2.5846020521337754,1
1747067250.4015732,2.5841791411775668,0
1747067251.9023962,2.5841791411775668,1
1747067253.903336,2.5838972654785817,0
1747067255.4042196,2.5838972654785817,1
1747067257.4052968,2.5837092905192276,0
1747067258.9686806,2.5837092905192276,1
1747067260.468915,2.583584007585999,0
1747067261.9697874,2.583584007585999,1
1747067263.8705716,2.583500443884054,0
1747067265.3714519,2.583500443884054,1
1747067266.9718423,2.5834447738158435,0
1747067268.5296643,2.5834447738158435,1
1747067270.3353515,2.5834076204772702,0
1747067271.8416069,2.5834076204772702,1
1747067273.3421502,2.5833829177378256,0
1747067274.9066606,2.5833829177378256,1
1747067276.7126086,2.583366418313935,0
1747067278.2190151,2.583366418313935,1
1747067279.7195694,2.583355434878652,0
1747067281.277471,2.583355434878652,1
1747067283.2823596,2.5833481179820112,0
1747067284.7833707,2.5833481179820112,1
1747067286.28369,2.583343215357814,0
1747067287.7849336,2.583343215357814,1
1747067289.5857127,2.5833399122196945,0
1747067291.0867743,2.5833399122196945,1
1747067292.687231,2.5833377780264786,0
1747067294.1883538,2.5833377780264786,1
1747067295.8888793,2.5833363513730028,0
1747067297.3900905,2.5833363513730028,1
1747067299.1908863,2.5833353989846857,0
1747067300.6917915,2.5833353989846857,1
1747067302.2921755,2.583334684157615,0
1747067303.7933757,2.583334684157615,1
1747067305.7995236,2.5833342869362053,0
1747067307.3115587,2.5833342869362053,1
1747067309.3126693,2.583333995583349,0
1747067310.8135583,2.583333995583349,1
