1743340737.6168933,2.0
1743340739.7566173,2.0
1743340739.8494587,2.0
1743340739.9327943,2.0
1743340740.0051727,2.0
1743340740.0566032,2.0
1743340740.1295552,2.0
1743340740.15059,2.0
1743340740.2525811,2.0
1743340740.315316,2.0
1743340740.3667939,2.0
1743340740.4385607,2.0
1743340740.479909,2.0
1743340740.5314288,2.0
1743340740.603199,2.0
1743340740.6444232,2.0
1743340740.695886,2.0
1743340740.758355,2.0
1743340740.8099747,2.0
1743340740.8715725,2.0
1743340740.9028027,2.0
1743340740.9643743,2.0
1743340741.0260084,2.0
1743340741.0471885,2.0
1743340741.0988734,1.99999996026357
1743340741.1909676,1.9999999867545233
1743340741.2427342,1.999999995584841
1743340741.2842815,1.9999999985282804
1743340741.3257613,1.9999999995094269
1743340741.3772738,1.9999999998364757
1743340741.4189088,1.9999999999454918
1743340741.4402988,1.9999999999818305
1743340741.4716759,1.9999999999939435
1743340741.5132167,1.9999999999979812
1743340741.5853405,1.999999999999327
1743340741.6367986,1.9999999999997755
1743340741.678016,1.9999999999999252
1743340741.7294877,1.9999999999999751
1743340741.8011577,1.9999999999999918
1743340741.852562,1.9999999999999973
1743340741.883783,1.9999999999999991
1743340741.9149313,1.9999999999999998
1743340741.9561791,2.0
1743340742.0379603,2.0
1743340742.1399589,2.0
1743340742.1913803,2.0
1743340742.2834105,2.0
1743340742.314593,2.0
1743340742.4367585,2.0
1743340742.4779906,2.0
1743340742.570205,2.0
1743340742.6116884,2.0
1743340742.6833386,2.0
1743340742.725618,2.0
1743340742.7670877,2.0
1743340742.8083634,2.0
1743340742.859761,2.0
1743340742.911319,2.0
1743340742.9931526,2.0
1743340743.0445986,2.0
1743340743.0861561,2.0
1743340743.1275918,2.0
1743340743.168905,2.0
1743340743.2405152,2.0
1743340743.2919552,2.0
1743340743.3644521,2.0
1743340743.426021,2.0
1743340743.4572048,2.0
1743340743.5089781,2.0
1743340743.5713289,2.0
1743340743.6229007,2.0
1743340743.7148407,2.0
1743340743.7866063,2.0
1743340743.8280368,2.0
1743340743.8491182,2.0
1743340743.9004974,2.0
1743340743.992322,2.0
1743340744.0234826,2.0
1743340744.0647545,2.0
1743340744.126293,2.0
1743340744.167796,2.0
1743340744.2093155,2.0
1743340744.260856,2.0
1743340744.3122861,2.0
1743340744.3434806,2.0
1743340744.3847756,2.0
1743340744.4362462,2.0
1743340744.4776075,2.0
1743340744.5189102,2.0
1743340744.6208792,2.0
1743340744.7228925,2.0
1743340744.7742877,2.0
1743340744.8155854,2.0
1743340744.8367634,2.0
1743340744.898238,2.0
1743340744.9700868,2.0
1743340745.0619094,2.0
1743340745.1032407,2.0
1743340745.1243012,2.0
1743340745.16559,2.0
1743340745.2069094,2.0
1743340745.228064,2.0
1743340745.3201144,2.0
1743340745.371699,2.0
1743340745.4130614,2.0
1743340745.4545083,2.0
1743340745.506104,2.0
1743340745.5476854,2.0
1743340745.5688531,2.0
1743340745.6101458,2.0
1743340745.6716948,2.0
1743340745.76353,2.0
1743340745.8049085,2.0
1743340745.8259218,2.0
1743340745.9278286,2.0
1743340745.9792707,2.0
1743340746.0205498,2.0
1743340746.061812,2.0
1743340746.1030884,2.0
1743340746.1646357,2.0
1743340746.2161982,2.0
1743340746.3182971,2.0
1743340746.3799267,2.0
1743340746.431343,2.0
1743340746.4827807,2.0
1743340746.5241556,2.0
1743340746.5654798,2.0
1743340746.6067467,2.0
1743340746.6480143,2.0
1743340746.719629,2.0
1743340746.760897,2.0
1743340746.8022635,2.0
1743340746.8738728,2.0
1743340746.9353766,2.0
1743340746.9867263,2.0
1743340747.0280056,2.0
1743340747.0794096,2.0
1743340747.1509745,2.0
1743340747.2023675,2.0
1743340747.263959,2.0
1743340747.335662,2.0
1743340747.356748,2.0
1743340747.4181893,2.0
1743340747.4696157,2.0
1743340747.4906788,2.0
1743340747.5927036,2.0
1743340747.6137507,2.0
