1746790616.7177625,False
1746790616.9173083,True
1746790617.164116,True
1746790617.3751497,True
1746790623.787865,False
1746790624.1379764,False
1746790624.157638,False
1746790624.3182342,True
1746790624.562944,True
1746790624.879204,True
1746790978.598507,False
1746790978.8009024,True
1746790979.0632825,True
1746790979.11853,True
1746790996.4807827,False
1746790996.8130255,False
1746790996.97227,True
1746790997.216773,True
1746791281.2473247,False
1746791281.4089937,False
1746791281.7091815,False
1746791281.7270744,False
1746791281.8306935,False
1746791282.1225104,False
1746791282.1962824,True
1746791282.4802108,True
1746791282.759936,True
1746791282.9735816,True
1746791289.363297,False
1746791289.488263,False
1746791289.6510277,False
1746791289.6742306,False
1746791289.988183,False
1746791290.1345294,False
1746791290.1350853,False
1746791290.3777618,True
1746791290.6765459,True
1746791290.7189238,True
1746791290.7294636,True
