1746794096.047504,False
1746794096.2418118,False
1746794096.639873,False
1746794096.8428037,True
1746794098.0261853,True
1746794105.7897813,False
1746794106.0311291,False
1746794106.032676,False
1746794106.2874615,False
1746794106.4998028,False
1746794106.5730376,True
1746794106.941099,True
1746794117.0585492,False
1746794117.287144,False
1746794117.3558679,False
1746794117.452757,False
1746794117.5286117,False
1746794117.601996,False
1746794117.6537292,False
1746794117.847137,True
1746794118.2920725,True
