1747401047.235646,3.0
1747401051.2422621,3.0,1
1747401053.743816,3.0,0
1747401055.7448218,3.0,1
1747401057.7451415,2.5,0
1747401059.7460651,2.5,1
1747401062.046848,2.3333333333333335,0
1747401064.0478466,2.3333333333333335,1
1747401066.048233,2.2222221957312693,0
1747401068.0492017,2.2222221957312693,1
1747401070.4503005,2.1666667019879378,0
1747401072.4512134,2.1666667019879378,1
1747401074.5518277,2.1358024132104565,0
1747401076.5529206,2.1358024132104565,1
1747401078.7536573,2.1193415009926375,0
1747401080.7545075,2.1193415009926375,1
1747401083.1678295,2.110425276357287,0
1747401085.1688533,2.110425276357287,1
1747401087.169336,2.105624213085689,0
1747401089.1702213,2.105624213085689,1
1747401091.4711883,2.1030330705199365,0
1747401093.4720755,2.1030330705199365,1
1747401095.4726858,2.101635934497043,0
1747401097.47361,2.101635934497043,1
1747401099.6744268,2.1008822923187167,0
1747401101.6756072,2.1008822923187167,1
1747401104.081829,2.1004758677642794,0
1747401106.0880723,2.1004758677642794,1
1747401108.2888348,2.1002567079915355,0
1747401110.289862,2.1002567079915355,1
1747401112.6967812,2.1001384346767846,0
1747401114.6977942,2.1001384346767846,1
1747401116.9036977,2.100074691543466,0
1747401118.904533,2.100074691543466,1
1747401121.0049753,2.100040330810509,0
1747401123.0080655,2.100040330810509,1
1747401125.1088226,2.100021804148344,0
1747401127.1096523,2.100021804148344,1
1747401129.518622,2.100011813897023,0
1747401131.5196187,2.100011813897023,1
1747401133.5199208,2.100006417518897,0
1747401135.5209136,2.100006417518897,1
1747401137.8218098,2.100003506106152,0
1747401139.8227105,2.100003506106152,1
1747401141.8229942,2.10000189985236,0
1747401143.8239455,2.10000189985236,1
1747401146.0245588,2.1000010465429906,0
