1747401044.4427493,2.0
1747401051.4502718,2.0,1
1747401053.4525983,2.0,0
1747401055.4538832,2.0,1
1747401057.8552165,2.055555542310079,0
1747401059.8565433,2.055555542310079,1
1747401061.856964,2.074074056413439,0
1747401063.8584669,2.074074056413439,1
1747401066.1596649,2.0864197104065507,0
1747401068.161097,2.0864197104065507,1
1747401070.4631236,2.092592520478331,0
1747401072.4644804,2.092592520478331,1
1747401074.570246,2.096021984339741,0
1747401076.6009927,2.096021984339741,1
1747401078.8068686,2.097850989739427,0
1747401080.80784,2.097850989739427,1
1747401082.9083602,2.0988416510953933,0
1747401084.909486,2.0988416510953933,1
1747401087.3428812,2.0993750836496363,0
1747401089.3441384,2.0993750836496363,1
1747401091.3444448,2.0996630438845956,0
1747401093.3453813,2.0996630438845956,1
1747401095.5461586,2.0998182379100587,0
1747401097.5472183,2.0998182379100587,1
1747401099.74796,2.099901996814339,0
1747401101.7489486,2.099901996814339,1
1747401104.150092,2.0999471620596544,0
1747401106.1510592,2.0999471620596544,1
1747401108.4520128,2.0999714359931514,0
1747401110.4530084,2.0999714359931514,1
1747401112.753998,2.099984613567338,0
1747401114.7653008,2.099984613567338,1
1747401116.913802,2.0999917081692967,0
1747401118.9330132,2.0999917081692967,1
1747401121.0334594,2.0999955830209505,0
1747401123.034277,2.0999955830209505,1
1747401125.134783,2.0999976693667652,0
1747401127.1357744,2.0999976693667652,1
1747401129.4368021,2.0999987621796685,0
1747401131.4378202,2.0999987621796685,1
1747401133.6387587,2.0999993648692157,0
1747401135.6397786,2.0999993648692157,1
1747401137.7403343,2.0999996452385914,0
1747401139.7412176,2.0999996452385914,1
1747401141.941901,2.0999998181679094,0
1747401143.9428222,2.0999998181679094,1
1747401146.0433638,2.099999875811015,0
